,uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
47,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3016.610557,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
48,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3058.401776,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
49,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3080.541462,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
50,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3101.528904,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
51,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3095.682805,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
52,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3081.561264,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
53,razxDUgYGNAdQ,ETH,Ethereum,#3C3C3D,https://cdn.coinranking.com/rk4RKHOuW/eth.svg,3.70561E+11,3088.299491,1438905600,1,1.71,2,3088.299491,FALSE,https://coinranking.com/coin/razxDUgYGNAdQ+ethereum-eth,16669227543,0.075199785
54,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
55,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001643705,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
56,HIVsRcGKkPFtW,USDT,Tether USD,#22a079,https://cdn.coinranking.com/mgHqwlCLj/usdt.svg,82786488552,1.002089874,1420761600,1,0.21,3,1.001268992,FALSE,https://coinranking.com/coin/HIVsRcGKkPFtW+tetherusd-usdt,58060246236,2.44008E-05
